timestamp,open,high,low,close,volume,turnover
2025-06-23 02:30:00,2999.5,3066.64,2999.5,3055.17,4.12,12526.6237
2025-06-23 02:35:00,3055.17,3123.34,3055.17,3102.47,5.01,15521.5369
2025-06-23 02:40:00,3102.47,3175.84,3102.47,3154.54,5.49,17280.1765
2025-06-23 02:45:00,3154.54,3164.17,3150.93,3150.93,33.02,104162.9382
2025-06-23 02:50:00,3150.93,3153.53,3142.44,3153.53,14.37,45163.1076
2025-06-23 02:55:00,3153.53,3153.53,3133.67,3133.67,6.52,20440.9044
2025-06-23 03:00:00,3133.67,3146.67,3133.67,3146.67,23.71,74301.9384
2025-06-23 03:05:00,3146.67,3146.67,3129.17,3139.32,0.98,3071.3879
2025-06-23 03:10:00,3139.32,3139.33,3130.01,3130.01,0.08,250.6804
2025-06-23 03:15:00,3130.01,3140.84,3129.89,3140.84,0.43,1348.8459
2025-06-23 03:20:00,3140.84,3151.09,3139.24,3151.09,1.13,3552.8547
2025-06-23 03:25:00,3151.09,3210.84,3135.36,3199.17,4.37,13867.9053
2025-06-23 03:30:00,3199.17,3240.0,3191.01,3238.34,6.03,19338.1498
2025-06-23 03:35:00,3238.34,3245.44,2500.0,2754.85,871.55,2559082.1131
2025-06-23 03:40:00,2754.85,2849.17,2754.5,2849.17,11.03,30902.2037
2025-06-23 03:45:00,2849.17,2954.17,2849.17,2954.17,6.91,20056.7997
2025-06-23 03:50:00,2954.17,3070.84,2954.17,3070.84,6.74,20313.8011
2025-06-23 03:55:00,3070.84,3123.34,3070.84,3123.34,7.89,24413.3824
2025-06-23 04:00:00,3123.34,3193.34,3123.34,3193.34,4.38,13827.7845
2025-06-23 04:05:00,3193.34,3234.17,3186.17,3234.17,7.36,23547.1729
2025-06-23 04:10:00,3234.17,3283.75,3233.26,3283.75,4.87,15844.3379
2025-06-23 04:15:00,3283.75,3320.75,3279.5,3320.75,4.99,16447.0434
2025-06-23 04:20:00,3320.75,3400.0,3320.75,3400.0,5.6,18797.4279
2025-06-23 04:25:00,3400.0,3496.67,2606.49,3013.53,69.78,211426.1677
2025-06-23 04:30:00,3013.53,3071.83,2865.34,3012.5,296.23,889501.6898
2025-06-23 04:35:00,3012.5,3168.03,3012.5,3168.03,8.39,25907.6841
2025-06-23 04:40:00,3168.03,3199.77,2133.29,2133.29,12023.27,27595433.0047
2025-06-23 04:45:00,2133.29,2314.3,2131.67,2310.99,2514.73,5373110.6736
2025-06-23 04:50:00,2310.99,2370.84,2310.99,2362.08,16.43,38429.2375
2025-06-23 04:55:00,2362.08,2416.85,2362.08,2416.85,21.75,51977.9698
2025-06-23 05:00:00,2416.85,2475.45,2416.48,2475.45,17.24,42220.5452
2025-06-23 05:05:00,2475.45,2504.75,2470.98,2504.75,11.21,27881.5806
2025-06-23 05:10:00,2504.75,2519.4,2492.91,2519.4,6.64,16666.5563
2025-06-23 05:15:00,2519.4,2534.17,2510.5,2534.17,7.24,18291.5216
2025-06-23 05:20:00,2534.17,2548.7,2528.34,2548.7,18.24,46229.931
2025-06-23 05:25:00,2548.7,2563.35,2548.7,2563.35,5.49,14055.2316
2025-06-23 05:30:00,2563.35,2586.5,2563.34,2586.5,5.51,14192.7287
2025-06-23 05:35:00,2586.5,2627.5,2586.5,2627.5,6.4,16668.1645
2025-06-23 05:40:00,2627.5,2706.31,2627.5,2706.31,6.84,18169.1783
2025-06-23 05:45:00,2706.31,2773.34,2545.84,2545.84,34.17,90954.0093
2025-06-23 05:50:00,2545.84,2551.67,2211.69,2490.1,233.73,538767.204
2025-06-23 05:55:00,2490.1,2519.4,2475.45,2519.4,17.22,43033.5646
2025-06-23 06:00:00,2519.4,2548.7,2519.4,2548.7,5.89,14923.2639
2025-06-23 06:05:00,2548.7,2563.35,2548.7,2563.35,4.62,11809.2374
2025-06-23 06:10:00,2563.35,2668.34,2563.35,2668.34,59.38,155430.3978
2025-06-23 06:15:00,2668.34,2761.67,2668.34,2761.67,5.45,14821.1211
2025-06-23 06:20:00,2761.67,2849.17,2761.67,2849.17,6.22,17521.3975
