timestamp,open,high,low,close,volume,turnover
2025-06-23 02:30:00,103837.3,103837.3,103604.7,103837.3,0.076,7886.0524
2025-06-23 02:35:00,103837.3,103837.3,103488.4,103488.4,6.071,628459.0249
2025-06-23 02:40:00,103488.4,103488.4,103320.0,103320.0,2.579,266675.0074
2025-06-23 02:45:00,103320.0,103410.0,103255.9,103255.9,1.201,124012.1025
2025-06-23 02:50:00,103255.9,103488.4,103255.9,103255.9,1.611,166583.6758
2025-06-23 02:55:00,103255.9,103255.9,103255.9,103255.9,0.411,42438.1749
2025-06-23 03:00:00,103255.9,103953.5,103255.9,103905.0,22.502,2332669.4402
2025-06-23 03:05:00,103905.0,103953.5,103721.0,103721.0,0.486,50437.8462
2025-06-23 03:10:00,103721.0,103953.5,103721.0,103721.0,0.026,2699.5329
2025-06-23 03:15:00,103721.0,103953.5,103721.0,103721.0,0.053,5506.8516
2025-06-23 03:20:00,103721.0,103953.5,103721.0,103953.5,0.207,21502.9163
2025-06-23 03:25:00,103953.5,103953.5,103815.0,103943.5,0.025,2595.7102
2025-06-23 03:30:00,103943.5,103953.5,103721.0,103721.0,0.069,7169.4712
2025-06-23 03:35:00,103721.0,103953.5,103721.0,103721.0,0.259,26865.254
2025-06-23 03:40:00,103721.0,103835.8,103721.0,103770.0,0.173,17948.0337
2025-06-23 03:45:00,103770.0,103953.5,103721.0,103953.5,0.629,65323.4259
2025-06-23 03:50:00,103953.5,103953.5,103721.0,103721.0,0.026,2696.8291
2025-06-23 03:55:00,103721.0,103953.5,103721.0,103953.5,0.232,24116.7274
2025-06-23 04:00:00,103953.5,103953.5,103721.0,103790.0,1.25,129669.9222
2025-06-23 04:05:00,103790.0,103953.5,103721.0,103733.4,0.444,46062.4398
2025-06-23 04:10:00,103733.4,103953.5,103721.0,103953.5,0.028,2906.8757
2025-06-23 04:15:00,103953.5,103953.5,103733.4,103927.9,0.018,1870.1875
2025-06-23 04:20:00,103927.9,103927.9,103721.0,103731.0,0.179,18572.1794
2025-06-23 04:25:00,103731.0,103790.0,103721.0,103721.0,0.021,2178.831
2025-06-23 04:30:00,103721.0,103866.7,103721.0,103790.0,0.044,4565.3518
2025-06-23 04:35:00,103790.0,103866.7,99327.7,99327.7,44.12,4552524.1465
2025-06-23 04:40:00,99327.7,101298.7,98300.0,99604.1,1102.076,108547483.9775
2025-06-23 04:45:00,99604.1,99683.4,98788.0,99069.2,0.092,9120.1408
2025-06-23 04:50:00,99069.2,99255.4,98398.7,98580.8,0.123,12139.1752
2025-06-23 04:55:00,98580.8,100750.0,98532.6,98532.6,0.565,56283.4309
2025-06-23 05:00:00,98532.6,102436.6,98532.6,101357.3,2.019,203059.9046
2025-06-23 05:05:00,101357.3,101357.3,100000.0,101250.0,0.223,22499.8589
