timestamp,open,high,low,close,volume,turnover
2025-07-22 10:20:00,3.483,3.4833,3.4696,3.4813,1367240,4752302.6866
2025-07-22 10:25:00,3.4813,3.4844,3.4764,3.4844,836780,2912415.9338
2025-07-22 10:30:00,3.4844,3.4907,3.4825,3.4884,1904777,6641663.5312
2025-07-22 10:35:00,3.4884,3.4936,3.4865,3.4906,1563026,5455853.0848
2025-07-22 10:40:00,3.4906,3.4957,3.4901,3.4927,1170721,4088252.3057
2025-07-22 10:45:00,3.4927,3.496,3.4879,3.4922,1744291,6090393.6114
2025-07-22 10:50:00,3.4922,3.4993,3.4905,3.4975,955212,3338615.4666
2025-07-22 10:55:00,3.4975,3.4995,3.4912,3.4991,1242792,4344769.8971
2025-07-22 11:00:00,3.4991,3.4991,3.493,3.4941,1326565,4637099.2425
2025-07-22 11:05:00,3.4941,3.5026,3.4941,3.4978,1692161,5922508.3731
2025-07-22 11:10:00,3.4978,3.4981,3.4878,3.489,1469275,5129694.9156
2025-07-22 11:15:00,3.489,3.4988,3.4889,3.4988,1261560,4406940.5995
2025-07-22 11:20:00,3.4988,3.4988,3.4902,3.4957,873845,3052960.4859
2025-07-22 11:25:00,3.4957,3.5033,3.4945,3.5031,1101623,3854559.9042
2025-07-22 11:30:00,3.5031,3.5032,3.4962,3.4993,1073256,3756397.5543
2025-07-22 11:35:00,3.4993,3.5015,3.4922,3.4977,691876,2419472.2501
2025-07-22 11:40:00,3.4977,3.5116,3.4977,3.5082,2511756,8807135.018
2025-07-22 11:45:00,3.5082,3.5196,3.5048,3.519,4807534,16892934.197
2025-07-22 11:50:00,3.519,3.5192,3.5098,3.511,2419366,8500168.5108
2025-07-22 11:55:00,3.511,3.5243,3.5073,3.5205,5280297,18569478.1402
2025-07-22 12:00:00,3.5205,3.5216,3.5128,3.52,2686863,9450673.2848
2025-07-22 12:05:00,3.52,3.5246,3.5196,3.5201,2228168,7847810.8002
2025-07-22 12:10:00,3.5201,3.5267,3.5185,3.5206,1710012,6024007.2983
2025-07-22 12:15:00,3.5206,3.5209,3.5098,3.5179,1557321,5473702.3717
2025-07-22 12:20:00,3.5179,3.5197,3.5081,3.5122,1346654,4729538.2379
2025-07-22 12:25:00,3.5122,3.5195,3.5121,3.5141,717689,2523683.2498
2025-07-22 12:30:00,3.5141,3.5144,3.4988,3.5085,3429349,12018273.8196
2025-07-22 12:35:00,3.5085,3.5217,3.5072,3.5128,1965917,6912215.1494
2025-07-22 12:40:00,3.5128,3.5226,3.5128,3.5223,1100075,3871123.7401
2025-07-22 12:45:00,3.5223,3.5236,3.5091,3.514,1239192,4355054.8273
2025-07-22 12:50:00,3.514,3.5205,3.5115,3.5205,915074,3216941.0739
2025-07-22 12:55:00,3.5205,3.521,3.5022,3.5145,2702392,9487526.9556
2025-07-22 13:00:00,3.5145,3.522,3.5088,3.5107,1413474,4970475.0508
2025-07-22 13:05:00,3.5107,3.5211,3.5106,3.5163,1494198,5253023.8128
2025-07-22 13:10:00,3.5163,3.531,3.515,3.5303,1630926,5744780.8651
2025-07-22 13:15:00,3.5303,3.5396,3.5225,3.5229,4461325,15760575.8269
2025-07-22 13:20:00,3.5229,3.5293,3.5143,3.5202,1445755,5091807.1667
2025-07-22 13:25:00,3.5202,3.5305,3.5168,3.5227,1357165,4782877.7955
2025-07-22 13:30:00,3.5227,3.5271,3.4971,3.5066,4796058,16835286.0773
2025-07-22 13:35:00,3.5066,3.5363,3.5004,3.5331,4839243,17036949.4383
2025-07-22 13:40:00,3.5331,3.5368,3.5247,3.5317,2005259,7081321.1905
2025-07-22 13:45:00,3.5317,3.5317,3.5078,3.5084,2478872,8716912.9863
2025-07-22 13:50:00,3.5084,3.5121,3.4767,3.4861,10226453,35704220.8484
2025-07-22 13:55:00,3.4861,3.4861,3.4721,3.4798,6588668,22934297.4167
2025-07-22 14:00:00,3.4798,3.4799,3.4421,3.4484,9890867,34220818.0749
2025-07-22 14:05:00,3.4484,3.4829,3.4482,3.4809,6435590,22322445.6417
2025-07-22 14:10:00,3.4809,3.4912,3.477,3.4903,3547958,12361062.1141
2025-07-22 14:15:00,3.4903,3.4941,3.472,3.4755,2330132,8117373.1861
2025-07-22 14:20:00,3.4755,3.497,3.4707,3.4864,2502284,8724081.2859
2025-07-22 14:25:00,3.4864,3.4948,3.4789,3.4938,1632258,5691753.4205
2025-07-22 14:30:00,3.4938,3.5024,3.4896,3.4996,2196276,7682155.5367
2025-07-22 14:35:00,3.4996,3.512,3.4986,3.5105,3203708,11233137.3808
2025-07-22 14:40:00,3.5105,3.5106,3.4974,3.4975,2500841,8759598.0131
2025-07-22 14:45:00,3.4975,3.5068,3.4858,3.5033,2902230,10146040.6592
2025-07-22 14:50:00,3.5033,3.5145,3.5014,3.5144,1778066,6237151.8292
2025-07-22 14:55:00,3.5144,3.5257,3.5118,3.5226,4604410,16211343.2481
2025-07-22 15:00:00,3.5226,3.5279,3.5169,3.523,1955600,6888366.0168
2025-07-22 15:05:00,3.523,3.5243,3.512,3.5216,1466741,5159388.705
2025-07-22 15:10:00,3.5216,3.5259,3.5145,3.5254,999316,3517920.0297
