timestamp,open,high,low,close,volume,turnover
2025-07-20 20:15:00,3737.05,3741.99,3736.42,3739.53,5343.8,19983658.6617
2025-07-20 20:20:00,3739.53,3740.34,3730.0,3737.64,5728.89,21397396.1402
2025-07-20 20:25:00,3737.64,3742.4,3735.66,3738.74,2506.46,9372522.7773
2025-07-20 20:30:00,3738.74,3747.8,3737.19,3741.27,6305.2,23599282.9507
2025-07-20 20:35:00,3741.27,3746.34,3740.0,3744.66,2324.94,8703171.3495
2025-07-20 20:40:00,3744.66,3748.69,3741.79,3748.14,2496.89,9353621.3876
2025-07-20 20:45:00,3748.14,3753.59,3745.5,3752.44,5444.64,20414953.2485
2025-07-20 20:50:00,3752.44,3754.75,3749.4,3752.0,4561.08,17115564.562
2025-07-20 20:55:00,3752.0,3753.01,3738.17,3739.86,8744.05,32738911.0755
2025-07-20 21:00:00,3739.86,3740.23,3729.0,3729.3,19394.76,72381346.2217
2025-07-20 21:05:00,3729.3,3737.48,3729.0,3729.72,12200.15,45537815.1288
2025-07-20 21:10:00,3729.72,3738.72,3729.0,3735.92,14147.6,52784670.3519
2025-07-20 21:15:00,3735.92,3739.99,3732.1,3738.85,11293.61,42198203.1641
2025-07-20 21:20:00,3738.85,3756.78,3738.51,3754.19,11149.78,41792169.5289
2025-07-20 21:25:00,3754.19,3769.64,3753.2,3761.24,19404.79,72989376.4801
2025-07-20 21:30:00,3761.24,3766.57,3760.0,3765.98,4858.92,18285926.5161
2025-07-20 21:35:00,3765.98,3766.16,3752.13,3758.26,5108.39,19199020.6181
2025-07-20 21:40:00,3758.26,3769.0,3756.2,3763.2,8651.66,32554692.1625
2025-07-20 21:45:00,3763.2,3772.56,3761.91,3769.59,4265.45,16076468.7214
2025-07-20 21:50:00,3769.59,3773.7,3766.8,3767.95,2938.98,11081187.2105
2025-07-20 21:55:00,3767.95,3771.05,3765.94,3770.75,2092.36,7885095.2178
2025-07-20 22:00:00,3770.75,3772.37,3741.44,3744.22,12991.54,48757484.8538
2025-07-20 22:05:00,3744.22,3753.9,3729.0,3739.07,21674.69,80982009.9483
2025-07-20 22:10:00,3739.07,3739.09,3715.98,3723.65,17646.71,65737317.3632
2025-07-20 22:15:00,3723.65,3733.85,3681.42,3712.1,111586.84,413141461.5669
2025-07-20 22:20:00,3712.1,3721.99,3702.39,3717.12,24359.16,90503179.6359
2025-07-20 22:25:00,3717.12,3730.01,3716.36,3727.82,30828.41,114810801.9685
2025-07-20 22:30:00,3727.82,3733.02,3712.55,3729.78,22834.43,85115029.656
2025-07-20 22:35:00,3729.78,3746.6,3729.33,3740.95,20194.95,75539501.3153
2025-07-20 22:40:00,3740.95,3753.54,3739.14,3753.01,21538.86,80650559.0162
2025-07-20 22:45:00,3753.01,3757.63,3746.14,3755.9,11673.54,43810911.2712
2025-07-20 22:50:00,3755.9,3761.88,3748.32,3753.59,8040.39,30183816.591
2025-07-20 22:55:00,3753.59,3755.49,3747.42,3748.4,7482.56,28071688.0814
2025-07-20 23:00:00,3748.4,3748.59,3734.45,3740.9,10006.32,37436051.1996
2025-07-20 23:05:00,3740.9,3750.0,3736.36,3744.33,5594.19,20935280.4209
2025-07-20 23:10:00,3744.33,3747.1,3741.0,3746.53,2366.53,8861554.8354
2025-07-20 23:15:00,3746.53,3755.98,3744.76,3753.15,2763.39,10366480.729
2025-07-20 23:20:00,3753.15,3757.54,3744.86,3752.73,3346.69,12553536.5122
2025-07-20 23:25:00,3752.73,3754.37,3742.0,3744.93,2911.94,10915810.1892
2025-07-20 23:30:00,3744.93,3750.66,3739.27,3740.4,4447.28,16653277.1113
2025-07-20 23:35:00,3740.4,3752.07,3733.96,3743.1,4773.35,17863037.5102
2025-07-20 23:40:00,3743.1,3769.37,3743.1,3759.68,13139.83,49401107.6234
2025-07-20 23:45:00,3759.68,3767.05,3753.81,3766.33,8535.02,32111347.347
2025-07-20 23:50:00,3766.33,3766.78,3756.76,3757.19,2500.98,9404536.9992
