timestamp,open,high,low,close,volume,turnover
2024-06-30 02:25:00,139.31,139.31,138.87,139.16,18556.4,2580033.414
2024-06-30 02:30:00,139.16,139.34,138.87,138.92,23704.2,3298059.437
2024-06-30 02:35:00,138.92,139.13,138.8,138.85,12712.5,1767073.673
2024-06-30 02:40:00,138.85,138.88,138.03,138.4,77009.4,10653582.542
2024-06-30 02:45:00,138.4,138.73,138.17,138.24,38175.5,5284695.499
2024-06-30 02:50:00,138.24,138.73,138.24,138.66,19514.2,2703946.367
2024-06-30 02:55:00,138.66,138.92,138.61,138.86,13419.7,1862727.446
2024-06-30 03:00:00,138.86,139.07,138.74,138.8,21932.4,3045591.704
2024-06-30 03:05:00,138.8,139.19,138.8,139.03,11131.0,1548062.877
2024-06-30 03:10:00,139.03,139.16,138.78,138.93,8099.9,1125894.696
2024-06-30 03:15:00,138.93,139.16,138.87,138.99,8916.8,1239874.034
2024-06-30 03:20:00,138.99,139.08,138.88,138.97,13132.0,1825018.872
2024-06-30 03:25:00,138.97,138.98,138.79,138.82,5806.0,806515.988
2024-06-30 03:30:00,138.82,138.86,138.58,138.85,12575.5,1744212.009
2024-06-30 03:35:00,138.85,138.95,138.8,138.85,7212.4,1001712.979
2024-06-30 03:40:00,138.85,138.94,138.72,138.82,11891.2,1651234.1
2024-06-30 03:45:00,138.82,138.83,138.59,138.59,9549.9,1324542.371
2024-06-30 03:50:00,138.59,138.66,138.33,138.4,16242.3,2248920.749
2024-06-30 03:55:00,138.4,138.51,138.15,138.23,29984.2,4148015.707
2024-06-30 04:00:00,138.23,138.23,137.42,137.71,144553.0,19911337.736
2024-06-30 04:05:00,137.71,137.87,137.56,137.82,19389.1,2670070.385
2024-06-30 04:10:00,137.82,137.84,137.58,137.78,16459.7,2266811.578
2024-06-30 04:15:00,137.78,138.04,137.74,137.86,20062.6,2766885.038
2024-06-30 04:20:00,137.86,137.87,137.29,137.56,44961.8,6180687.958
2024-06-30 04:25:00,137.56,137.58,137.33,137.36,17708.7,2433932.424
2024-06-30 04:30:00,137.36,137.57,137.31,137.4,22242.8,3056847.496
2024-06-30 04:35:00,137.4,137.75,137.4,137.53,9807.1,1349500.858
2024-06-30 04:40:00,137.53,137.75,137.53,137.71,5165.8,711195.335
2024-06-30 04:45:00,137.71,137.73,137.54,137.58,7100.1,977229.019
2024-06-30 04:50:00,137.58,137.58,137.36,137.5,10693.2,1469972.333
2024-06-30 04:55:00,137.5,137.63,137.39,137.51,10660.7,1465843.457
2024-06-30 05:00:00,137.51,137.59,137.3,137.34,15889.8,2184323.594
2024-06-30 05:05:00,137.34,137.41,137.02,137.17,50486.5,6926059.695
2024-06-30 05:10:00,137.17,137.28,137.15,137.23,8278.8,1135949.671
2024-06-30 05:15:00,137.23,137.44,137.16,137.34,12942.8,1776945.617
2024-06-30 05:20:00,137.34,137.35,137.09,137.32,10914.0,1497506.966
2024-06-30 05:25:00,137.32,137.47,137.27,137.45,6870.1,943608.569
2024-06-30 05:30:00,137.45,137.68,137.33,137.68,12748.3,1753764.697
2024-06-30 05:35:00,137.68,137.75,137.57,137.71,19084.8,2627509.78
2024-06-30 05:40:00,137.71,137.71,137.4,137.5,12157.2,1672437.189
2024-06-30 05:45:00,137.5,137.75,137.43,137.71,13440.4,1849577.173
2024-06-30 05:50:00,137.71,137.76,137.59,137.66,12577.7,1731655.715
2024-06-30 05:55:00,137.66,137.72,137.56,137.58,11555.6,1590331.674
2024-06-30 06:00:00,137.58,137.66,137.44,137.54,13435.3,1848270.713
2024-06-30 06:05:00,137.54,137.54,137.43,137.49,6768.2,930447.584
2024-06-30 06:10:00,137.49,137.92,137.38,137.9,20603.4,2836548.508
2024-06-30 06:15:00,137.9,138.0,137.77,137.95,14060.4,1938471.477
2024-06-30 06:20:00,137.95,138.06,137.86,138.03,12925.2,1783307.149
2024-06-30 06:25:00,138.03,138.16,137.98,138.16,9355.1,1291643.677
2024-06-30 06:30:00,138.16,138.17,137.98,137.99,11385.6,1572220.989
2024-06-30 06:35:00,137.99,138.22,137.89,138.2,12440.1,1717053.893
2024-06-30 06:40:00,138.2,138.48,138.18,138.42,30033.0,4154706.971
2024-06-30 06:45:00,138.42,138.57,138.3,138.51,16617.2,2300834.471
2024-06-30 06:50:00,138.51,138.73,138.38,138.73,46530.6,6447226.189
2024-06-30 06:55:00,138.73,139.06,138.7,139.06,17563.9,2438972.728
2024-06-30 07:00:00,139.06,139.48,138.93,139.44,42357.5,5898764.091
2024-06-30 07:05:00,139.44,140.34,139.43,140.18,115702.8,16201318.986
2024-06-30 07:10:00,140.18,140.91,140.17,140.62,80022.3,11253278.108
2024-06-30 07:15:00,140.62,140.86,140.06,140.11,71031.0,9986764.25
2024-06-30 07:20:00,140.11,140.37,139.88,140.18,52847.0,7403257.984
2024-06-30 07:25:00,140.18,140.84,140.17,140.62,54550.5,7660883.785
2024-06-30 07:30:00,140.62,140.82,140.21,140.44,26365.3,3703261.306
2024-06-30 07:35:00,140.44,140.75,140.27,140.74,39326.0,5526380.124
2024-06-30 07:40:00,140.74,141.07,140.7,140.92,30379.3,4279088.276
2024-06-30 07:45:00,140.92,140.93,140.19,140.35,31345.6,4404615.477
2024-06-30 07:50:00,140.35,140.63,140.21,140.52,25795.2,3621636.546
