timestamp,open,high,low,close,volume,turnover
2025-07-22 10:05:00,759.3,759.3,758.0,758.3,325.92,247269.783
2025-07-22 10:10:00,758.3,759.3,757.9,758.6,1105.1,838198.853
2025-07-22 10:15:00,758.6,759.2,758.1,758.9,578.4,438815.946
2025-07-22 10:20:00,758.9,759.0,756.8,758.1,660.4,500459.316
2025-07-22 10:25:00,758.1,758.6,757.7,758.6,621.56,471250.786
2025-07-22 10:30:00,758.6,762.6,758.6,761.7,3165.36,2407216.543
2025-07-22 10:35:00,761.7,762.3,761.1,762.0,1040.33,792516.504
2025-07-22 10:40:00,762.0,762.3,761.5,761.8,1004.12,765193.896
2025-07-22 10:45:00,761.8,762.0,761.2,762.0,1126.41,857864.91
2025-07-22 10:50:00,762.0,762.4,761.4,762.4,855.01,651458.394
2025-07-22 10:55:00,762.4,763.0,761.7,762.8,865.58,659939.628
2025-07-22 11:00:00,762.8,763.3,761.9,762.6,767.54,585333.435
2025-07-22 11:05:00,762.6,763.8,762.6,763.3,1164.91,889307.156
2025-07-22 11:10:00,763.3,763.5,762.0,763.5,903.14,689151.498
2025-07-22 11:15:00,763.5,763.9,763.3,763.9,526.51,402013.325
2025-07-22 11:20:00,763.9,764.5,763.8,764.3,493.99,377496.098
2025-07-22 11:25:00,764.3,764.6,763.1,763.8,815.44,622767.637
2025-07-22 11:30:00,763.8,764.0,762.3,762.3,248.64,189706.176
2025-07-22 11:35:00,762.3,762.5,760.9,761.7,171.62,130670.316
2025-07-22 11:40:00,761.7,763.4,761.4,763.2,116.06,88479.294
2025-07-22 11:45:00,763.2,765.0,762.4,765.0,386.24,295139.908
2025-07-22 11:50:00,765.0,765.2,763.6,763.9,429.0,327882.63
2025-07-22 11:55:00,763.9,765.9,763.7,765.9,651.73,498388.928
2025-07-22 12:00:00,765.9,766.4,765.5,766.1,635.67,486864.261
2025-07-22 12:05:00,766.1,766.8,764.8,765.1,1265.76,970073.673
2025-07-22 12:10:00,765.1,765.1,764.2,764.7,220.0,168212.304
2025-07-22 12:15:00,764.7,765.0,763.8,765.0,104.64,79983.05
2025-07-22 12:20:00,765.0,765.3,764.4,764.5,76.18,58274.92
2025-07-22 12:25:00,764.5,765.3,764.5,764.8,34.8,26618.083
2025-07-22 12:30:00,764.8,764.8,763.6,764.2,195.51,149369.845
2025-07-22 12:35:00,764.2,765.4,764.2,765.0,490.25,375084.231
2025-07-22 12:40:00,765.0,765.3,764.9,765.3,32.61,24949.533
2025-07-22 12:45:00,765.3,766.3,764.5,765.0,609.65,466971.555
2025-07-22 12:50:00,765.0,765.6,764.3,765.2,43.32,33142.993
2025-07-22 12:55:00,765.2,765.2,763.6,764.1,295.21,225608.394
2025-07-22 13:00:00,764.1,766.4,764.1,765.0,173.95,133128.133
2025-07-22 13:05:00,765.0,766.1,764.4,764.8,135.27,103477.219
2025-07-22 13:10:00,764.8,765.3,764.7,765.1,172.02,131600.636
2025-07-22 13:15:00,765.1,765.6,764.4,764.7,97.83,74850.191
2025-07-22 13:20:00,764.7,765.1,763.7,764.6,74.27,56774.286
2025-07-22 13:25:00,764.6,764.9,763.8,764.1,128.25,98001.437
2025-07-22 13:30:00,764.1,764.7,762.9,763.8,477.46,364679.759
2025-07-22 13:35:00,763.8,765.5,763.6,764.9,204.55,156474.977
2025-07-22 13:40:00,764.9,767.2,764.9,766.4,214.92,164649.659
