timestamp,open,high,low,close,volume
2025-07-14 08:00:00,167.16,167.49,165.9,167.41,461387.4
2025-07-14 07:00:00,165.66,168.16,165.61,167.16,707225.5
2025-07-14 06:00:00,166.73,166.78,165.28,165.66,411653.1
2025-07-14 05:00:00,167.4,168.65,165.38,166.73,1158730.0
2025-07-14 04:00:00,167.04,167.86,166.66,167.4,473117.4
2025-07-14 03:00:00,164.87,168.18,164.62,167.04,1033359.9
2025-07-14 02:00:00,162.72,165.45,162.53,164.87,684894.1
2025-07-14 01:00:00,161.56,162.79,161.38,162.72,208122.7
2025-07-14 00:00:00,161.03,162.22,160.51,161.56,294620.2
2025-07-13 23:00:00,160.68,161.36,160.17,161.03,242058.0
2025-07-13 22:00:00,160.44,161.01,159.48,160.68,416703.0
2025-07-13 21:00:00,162.48,162.48,160.03,160.44,469170.0
2025-07-13 20:00:00,162.44,163.0,161.88,162.48,214142.7
2025-07-13 19:00:00,162.99,163.52,162.39,162.44,236230.4
2025-07-13 18:00:00,162.6,163.22,162.3,162.99,212757.4
2025-07-13 17:00:00,160.86,162.72,160.44,162.6,322476.8
2025-07-13 16:00:00,161.95,162.39,160.73,160.86,534630.5
2025-07-13 15:00:00,162.73,163.41,161.71,161.95,445305.9
2025-07-13 14:00:00,162.85,164.13,162.27,162.73,687029.3
2025-07-13 13:00:00,162.59,162.97,161.84,162.85,336641.8
2025-07-13 12:00:00,161.98,162.81,161.71,162.59,250387.6
2025-07-13 11:00:00,161.74,162.68,161.66,161.98,255061.5
2025-07-13 10:00:00,161.83,162.02,161.51,161.74,96783.8
2025-07-13 09:00:00,162.15,162.42,161.49,161.83,134408.7
2025-07-13 08:00:00,162.56,162.67,161.54,162.15,202330.0
2025-07-13 07:00:00,161.52,162.7,161.38,162.56,185293.8
2025-07-13 06:00:00,161.29,162.1,161.2,161.52,101339.8
2025-07-13 05:00:00,161.9,162.25,161.24,161.29,186264.6
2025-07-13 04:00:00,161.15,162.08,161.0,161.9,166412.7
2025-07-13 03:00:00,161.37,161.44,160.72,161.15,128479.0
2025-07-13 02:00:00,161.44,161.73,160.59,161.37,178028.0
2025-07-13 01:00:00,160.83,161.75,160.7,161.44,166530.4
2025-07-13 00:00:00,160.65,161.74,160.11,160.83,317274.7
2025-07-12 23:00:00,160.38,160.9,159.81,160.65,211667.7
2025-07-12 22:00:00,160.52,160.57,159.53,160.38,122973.5
2025-07-12 21:00:00,158.93,160.58,158.85,160.52,203095.4
2025-07-12 20:00:00,160.65,160.75,158.92,158.93,202123.2
2025-07-12 19:00:00,160.26,160.67,160.14,160.65,93714.1
2025-07-12 18:00:00,160.41,160.74,159.76,160.26,289872.9
2025-07-12 17:00:00,158.7,160.6,158.64,160.41,257759.2
2025-07-12 16:00:00,158.08,159.41,157.84,158.7,326029.8
2025-07-12 15:00:00,159.06,159.52,157.64,158.08,833387.4
2025-07-12 14:00:00,159.66,160.55,158.77,159.06,568721.7
2025-07-12 13:00:00,159.73,159.73,157.97,159.66,834053.6
2025-07-12 12:00:00,161.51,161.7,158.47,159.73,856607.5
2025-07-12 11:00:00,162.91,162.93,161.24,161.51,328309.5
2025-07-12 10:00:00,162.54,163.05,162.18,162.91,182423.4
2025-07-12 09:00:00,162.55,162.89,162.12,162.54,138754.8
2025-07-12 08:00:00,163.12,163.35,162.03,162.55,206849.4
2025-07-12 07:00:00,163.38,163.85,162.61,163.12,239168.3
2025-07-12 06:00:00,162.92,163.56,162.35,163.38,160853.0
2025-07-12 05:00:00,162.45,163.1,161.94,162.92,126458.2
2025-07-12 04:00:00,163.38,163.55,162.08,162.45,153634.1
2025-07-12 03:00:00,162.89,163.59,162.76,163.38,190256.8
2025-07-12 02:00:00,163.38,163.86,162.75,162.89,175302.4
2025-07-12 01:00:00,162.96,163.76,162.94,163.38,220122.6
2025-07-12 00:00:00,162.82,163.28,161.69,162.96,316190.5
2025-07-11 23:00:00,161.56,162.91,161.49,162.82,235143.5
2025-07-11 22:00:00,162.04,162.54,159.41,161.56,904936.1
2025-07-11 21:00:00,162.66,163.07,161.15,162.04,454014.8
2025-07-11 20:00:00,164.53,164.76,162.4,162.66,417202.0
2025-07-11 19:00:00,164.33,164.57,163.17,164.53,290576.9
2025-07-11 18:00:00,164.4,164.97,163.47,164.33,314023.3
2025-07-11 17:00:00,163.13,164.4,162.88,164.4,494979.6
2025-07-11 16:00:00,162.28,163.16,161.16,163.13,1197389.2
2025-07-11 15:00:00,166.6,166.84,161.66,162.28,1628364.3
2025-07-11 14:00:00,166.35,168.21,165.42,166.6,1074556.4
2025-07-11 13:00:00,165.2,166.92,164.17,166.35,1227602.7
2025-07-11 12:00:00,163.79,165.2,163.22,165.2,358075.7
2025-07-11 11:00:00,164.75,165.0,163.48,163.79,308597.8
2025-07-11 10:00:00,164.71,165.14,164.08,164.75,305546.1
2025-07-11 09:00:00,163.8,165.3,163.56,164.71,503163.4
2025-07-11 08:00:00,163.18,164.0,163.18,163.8,257102.8
2025-07-11 07:00:00,163.57,164.21,163.03,163.18,481564.8
2025-07-11 06:00:00,165.18,165.95,163.32,163.57,666926.8
2025-07-11 05:00:00,164.96,166.74,164.89,165.18,814370.4
2025-07-11 04:00:00,165.16,165.16,163.98,164.96,256491.0
2025-07-11 03:00:00,164.92,165.34,163.94,165.16,232323.2
2025-07-11 02:00:00,164.47,165.16,164.03,164.92,344517.6
2025-07-11 01:00:00,163.02,164.75,162.91,164.47,455546.5
2025-07-11 00:00:00,164.27,164.35,161.86,163.02,511247.6
2025-07-10 23:00:00,164.63,165.18,163.19,164.27,429378.9
2025-07-10 22:00:00,163.81,165.41,163.27,164.63,1231968.5
