timestamp,open,high,low,close,volume
2025-07-14 08:00:00,3044.76,3045.55,3022.12,3039.38,75095.43
2025-07-14 07:00:00,3023.35,3051.63,3021.8,3044.76,89844.11
2025-07-14 06:00:00,3039.99,3042.91,3019.37,3023.35,69817.54
2025-07-14 05:00:00,3052.84,3066.21,3016.19,3039.99,177544.37
2025-07-14 04:00:00,3036.77,3060.63,3028.38,3052.84,97762.09
2025-07-14 03:00:00,2999.86,3054.47,2995.76,3036.77,172660.66
2025-07-14 02:00:00,2973.14,3016.47,2971.07,2999.86,137747.81
2025-07-14 01:00:00,2974.66,2977.96,2961.6,2973.14,48379.5
2025-07-14 00:00:00,2970.6,2986.9,2966.02,2974.66,34523.6
2025-07-13 23:00:00,2957.52,2978.08,2952.0,2970.6,41857.7
2025-07-13 22:00:00,2963.99,2968.62,2944.0,2957.52,69215.8
2025-07-13 21:00:00,2991.01,2991.01,2938.65,2963.99,104036.21
2025-07-13 20:00:00,2988.45,2998.0,2978.44,2991.01,51851.92
2025-07-13 19:00:00,2993.05,3011.55,2987.0,2988.45,58529.29
2025-07-13 18:00:00,2990.99,3001.92,2986.03,2993.05,31429.11
2025-07-13 17:00:00,2973.64,2995.97,2960.56,2990.99,70460.69
2025-07-13 16:00:00,2991.41,2999.58,2971.39,2973.64,62767.21
2025-07-13 15:00:00,2986.82,3005.03,2983.0,2991.41,83131.64
2025-07-13 14:00:00,2988.67,3020.18,2974.51,2986.82,167992.66
2025-07-13 13:00:00,2985.25,2997.7,2972.36,2988.67,76034.0
2025-07-13 12:00:00,2964.07,2993.27,2957.84,2985.25,107537.76
2025-07-13 11:00:00,2947.56,2965.97,2947.56,2964.07,42530.86
2025-07-13 10:00:00,2948.3,2956.39,2943.74,2947.56,25685.26
2025-07-13 09:00:00,2954.7,2957.29,2942.32,2948.3,28193.3
2025-07-13 08:00:00,2961.58,2963.18,2950.2,2954.7,21256.07
2025-07-13 07:00:00,2958.49,2964.99,2954.44,2961.58,18770.93
2025-07-13 06:00:00,2949.37,2967.0,2948.4,2958.49,39375.76
2025-07-13 05:00:00,2957.52,2962.32,2948.4,2949.37,23737.52
2025-07-13 04:00:00,2953.96,2958.22,2950.22,2957.52,14938.07
2025-07-13 03:00:00,2953.05,2957.71,2946.97,2953.96,20932.67
2025-07-13 02:00:00,2948.68,2960.74,2937.32,2953.05,43389.51
2025-07-13 01:00:00,2943.67,2953.22,2937.89,2948.68,39894.88
2025-07-13 00:00:00,2942.13,2949.53,2935.06,2943.67,28640.32
2025-07-12 23:00:00,2936.51,2947.11,2929.3,2942.13,33345.96
2025-07-12 22:00:00,2938.25,2939.86,2923.3,2936.51,19121.46
2025-07-12 21:00:00,2915.39,2941.4,2912.33,2938.25,37233.66
2025-07-12 20:00:00,2939.7,2941.23,2913.49,2915.39,41297.82
2025-07-12 19:00:00,2941.32,2946.0,2930.83,2939.7,29628.67
2025-07-12 18:00:00,2939.85,2943.92,2934.09,2941.32,27920.4
2025-07-12 17:00:00,2923.38,2942.37,2920.0,2939.85,42814.14
2025-07-12 16:00:00,2914.91,2934.57,2909.44,2923.38,65269.91
2025-07-12 15:00:00,2927.04,2930.27,2902.21,2914.91,145863.88
2025-07-12 14:00:00,2939.24,2948.96,2922.38,2927.04,65664.56
2025-07-12 13:00:00,2942.32,2942.32,2914.38,2939.24,110728.47
2025-07-12 12:00:00,2962.64,2966.85,2915.0,2942.32,169164.36
2025-07-12 11:00:00,2975.09,2981.46,2960.01,2962.64,66896.5
2025-07-12 10:00:00,2973.18,2979.46,2965.5,2975.09,25418.32
2025-07-12 09:00:00,2965.95,2976.0,2961.13,2973.18,29424.45
2025-07-12 08:00:00,2961.92,2969.54,2956.2,2965.95,30771.35
2025-07-12 07:00:00,2958.42,2977.94,2958.21,2961.92,50542.51
2025-07-12 06:00:00,2951.92,2963.0,2943.69,2958.42,30562.14
2025-07-12 05:00:00,2950.22,2957.59,2942.25,2951.92,25595.21
